"
Furnished Studio Suites next to UBCO!
Main Property Photo
Previous
Next

    Furnished studio
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo
    Property Listing Photo

Listing Description:
Units Available Starting September 1st!

Explore VEDA, an exclusive student housing community featuring single-occupancy, furnished studio suites just a 10-minute walk from UBCO. Our all-inclusive pricing covers utilities, internet, and the furniture.

Enjoy a range of amenities including:
-Fitness centers
-Laundry facilities
-Game rooms with pool tables
-Private study rooms
-Movie room
-Rooftop patio
-And more!

Our dedicated team of ambassadors also organizes monthly events to build a vibrant community.

*Limited Time Offer: Special promotions are available for new leases on select units. Depending on the unit you may receive: 1 free month of rent, $200 off your monthly rent, free parking for a year, or free laundry for a year. Inquire for details.

For more information and to apply, please visit our website vedaliving.ca
For more information:
http://vedaliving.ca/
Included Utilities

    	 Electricity
    	 Water
    	 Heat

    	 Gas
    	 Free Air Conditioning
    	 Garbage Pickup

Amenities

    	 Parking - Garage
    	 Refrigerator
    	 Bus Route
    	 Bike Storage in Unit
    	 Common Laundry
    	 Microwave
    	 Outdoor Area

    	 Furnished
    	 Stove
    	 Air Conditioning
    	 All Inclusive
    	 High Speed Internet Included
    	 Storage Space(s)

Address: 842 Academy Way
City: Kelowna
State/Province: British Columbia
Country: Canada
Zip/Postal Code: V1V 1V7
Property Location:
View Google Map
Type of Accommodation: Loft/Studio/Flat
Rental Rate: From: $1,475.00 to: $1,785.00 (CDN$) per month
Occupancy Date: Immediately
Lease Type(s) Offered: 12 months
Tenant Information Required:
Reference
Guarantor(s)
# of Washrooms 1
Landlord Occupied: No
Landlord Name: Ben VEDA
Landlord Telephone: Contact this landlord by e-mail.
Landlord E-mail:
Email This Landlord
Distance to Campus
				
University of British Columbia Okanagan - Kelowna, BC 	1.5 km 	16 mins 	4 mins 	4 mins
Static map view, please press enter to view dynamic map
Click To View Dynamic Map",https://www.places4students.com/Places/Details?HousingID=NxON3ykQy70%3d&SchoolID=ifygGfamMY8%3d
"
Furnished Room for Rent in 2Bedroom-1Bath Suite Within Walking Distance to UBCO.

    Bedroom 2 Closet with dresser
    Suite Living Room with sofa love seat side tables and coffee table
    Full Kitchen with fridge stove OTR hood fan microwave and dishwasher
    Bathroom with tile shower toilet vanity with drawers and storage shelves
    Bedroom 2 queensized bed desk and chair
    Bedroom 2 queensized bed desk chair and window
    Bedroom 2 desk chair window
    Bedroom 2 Closet with dresser

Listing Description:
Furnished room for rent in bright, 2-bedroom, 1 bathroom, basement suite with separate entrance in quiet community of University Heights. Shared living room, bathroom, full kitchen with eating bar and in-suite laundry. Outdoor patio space for quiet relaxation. 5 minute walk to public transit. 15 minute walk to commercial centre, 20 minute walk to UBCO campus. Looking for clean, quiet students to rent suite in our family home. Rent includes cleaning of shared common areas. No pets. No smoking. No parking on property. Please note, Bedroom 1 has been rented to a female student. She has requested that her roommate be female as well (preferred due to shared common areas).
Included Utilities

    	 Gas
    	 Free Air Conditioning
    	 Garbage Pickup

    	 Water
    	 Heat

Amenities

    	 Washing Machine in Unit
    	 Furnished
    	 Stove
    	 Air Conditioning
    	 Microwave

    	 Dryer in Unit
    	 Refrigerator
    	 Bus Route
    	 Dishwasher
    	 Outdoor Area

Address: Acadia Street
City: Kelowna
State/Province: British Columbia
Country: Canada
Zip/Postal Code: V1V 0A8
Property Location:
View Google Map
Type of Accommodation: 2 Bedrooms (Bedroom(s) in a House / Townhouse / Duplex)
Rental Rate: From: $1,200.00 to: $1,200.00 (CDN$) per room / month
Occupancy Date: Immediately
Lease Type(s) Offered: 9 months
Lease Condition(s): Maintain exterior walkway and stairs to basement suite.
Tenant Information Required:
Reference
Guarantor(s)
# of Washrooms 1",https://www.places4students.com/Places/Details?HousingID=zBzkxs42IOA%3d&SchoolID=ifygGfamMY8%3d
